"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_bright_spots_intensity_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_intensity_entropy";"dna_intensity_max";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_mode";"dna_intensity_std";"dna_intensity_sum";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_outer_volume";"dna_position_highest_z";"dna_position_lowest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_roundness_sphericity";"dna_shape_1st_axis_length";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_1st_eigenvalue";"dna_shape_2nd_axis_length";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_axis_length";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_3rd_eigenvalue";"dna_shape_equator_eccentricity";"dna_shape_meridional_eccentricity";"dna_surface_area";"dna_texture_distance_used";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_variance";"dna_volume";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm"
"20181114_R08-Scene-30-P215-C08_seg_0_cid_1";"20181114_R08.czi";29;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";664.302346047162;6;6;125.5;70.1658748965621;5.64747859620657;779;533.291270035097;560;564;118.518885779761;388687209;585.369901002643;584.077313827085;284149;577.129179662609;579.57520746888;119268;480.849431490344;534.440749697703;147315;60;0;62.4609204139146;88.0765360583717;29.2646443830384;16.5950752724397;12.8499098123277;12.5770440621289;20.8125887193963;0.882515365875781;178.747173066127;0.273590975726792;-0.961619987840096;-0.0208561019194801;194.542512471972;118.686960310316;-0.932572167781786;-0.270510669674453;0.239025374115508;739.764870153561;65.0017354952301;0.235493375447466;0.0459453651491959;0.970789314703075;1906.46021412465;0.964801599358377;0.994779903112761;66324;"[1, 4, 7, 10]";"[0.0003830097240589437, 0.00024935268538058686, 0.00021903851822672972, 0.0002046628473683583]";"[425.6712051036894, 941.6317174201769, 1272.0073816316715, 1515.6578827841474]";"[0.7619945410659054, 0.4560904503177016, 0.28489671609992967, 0.17982129257627555]";"[4.921060961918989, 5.6339969231835445, 5.9042761943510005, 6.057146080116424]";"[0.0001664668151797664, 9.382736774021531e-05, 7.456650030074383e-05, 6.505963226267395e-05]";"[12.098532951901792, 12.68465073584112, 12.869121670907994, 12.963403101089536]";"[-0.16436863106365143, -0.057440206900699356, -0.029018629900397656, -0.019203529659579197]";"[0.9317696868128389, 0.7010872958401093, 0.5164863281038363, 0.4268099618704576]";"[0.1077687639567125, 0.06624458123715987, 0.054776557889398274, 0.048830622927176326]";"[7.587611599396364, 7.449265568135578, 7.369545369386732, 7.32397076904698]";"[326.8709189989385, 330.35812921473, 331.578509485305, 331.61143461210844]";"[3328.670699580802, 2624.17267723804, 2337.4823831022154, 2195.6080092147145]";"[938.5854761711196, 891.4510986645538, 902.3724411834729, 927.8164729997138]";918.136052352;"H2B TSA-50um 20181114_R08.czi";0.833174700630195;0.922124933590089;1.24566514280919
"20181114_R08-Scene-30-P215-C08_seg_0_cid_2";"20181114_R08.czi";29;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";656.111971683721;7;7;120.714285714286;82.7573290422309;5.41779347520787;759;526.522103162722;554;567;112.061220663837;539869965;571.56728874612;569.754716981132;469447;567.303155509646;567.295833333333;150055;467.32528604119;531.746666666667;183540;68;0;91.7865209084499;68.8542284544512;30.5936406167254;15.5213921344205;10.3057357957943;20.6264505097161;12.4478663934396;0.945837956835021;186.362584337324;0.995300476206006;0.096833512871734;0.000482544316310522;260.727997448124;137.713381487201;0.0954486117464227;-0.980201323418554;-0.173478898094826;986.808677885395;73.2541045925209;0.0163255805341838;-0.172709688070571;0.984837468350381;1941.26406997841;0.964464266465416;0.990939586401156;77854;"[1, 4, 7, 10]";"[0.00047973289591809207, 0.0003487563720971082, 0.0003226114583656311, 0.00031045487673395745]";"[375.30939501034305, 783.1537757516029, 1026.5696114897644, 1186.716773620887]";"[0.7353014539183143, 0.4255973446827444, 0.26641540506411093, 0.18039190321695256]";"[4.868331369790136, 5.477215621858354, 5.7022161486093, 5.819531858789313]";"[0.00016949855434613277, 0.000103997575380461, 8.719298344624607e-05, 7.934906001578608e-05]";"[11.800655428888597, 12.249022318207324, 12.37565566642386, 12.434464964244823]";"[-0.1389232378658487, -0.04556560494550536, -0.023246557323633607, -0.016682878074205112]";"[0.8967205837056156, 0.6265809203885487, 0.43726607564772635, 0.36930484881719156]";"[0.10824747302683548, 0.07107944226047173, 0.06178548573251973, 0.057431663515549194]";"[7.301872033704334, 7.139210735380226, 7.050095677212415, 7.004054351519352]";"[325.4984397975353, 328.413425891736, 329.4790575530323, 329.566384355896]";"[2628.870649467378, 2070.323809443956, 1856.527460954002, 1761.377376350872]";"[751.0450111194288, 713.3693962988917, 720.7742681109406, 737.0235374929379]";1291.646958912;"H2B TSA-50um 20181114_R08.czi";0.823766413957913;0.937335752216289;1.24612427045812
"20181114_R08-Scene-31-P216-C08_seg_0_cid_1";"20181114_R08.czi";30;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";680.505205570292;4;4;112.5;89.354630545932;5.62122234468372;799;530.219324234142;563;581;125.916512134183;249477736;579.91735207409;585.560405744244;167905;578.639315858518;593.134453781513;80802;483.063888585147;580.395167022033;100597;41;0;68.5086266625294;68.4218308332519;20.0623036738233;14.6106543346158;8.41110573661389;15.2185644747696;15.0639821340738;0.927580434011631;155.708743091384;0.699579313594609;-0.714504522157539;-0.00848951158330048;119.040676442647;108.208096337358;-0.713237678312205;-0.698961437651155;0.0523920119144687;637.798803471794;43.2491856920178;0.0433681706590393;0.0305973282012867;0.998590509308311;1407.74969643886;0.982427805921774;0.99641830711894;46886;"[1, 4, 7, 10]";"[0.00038088673350554806, 0.0002520208027969113, 0.00022716742942991344, 0.00021599963590998955]";"[463.46058389223197, 1028.2956492528208, 1391.599252816404, 1630.9268334129677]";"[0.730265600531631, 0.3974136243987181, 0.22363300661427218, 0.13907516452583268]";"[5.012307833755561, 5.7311924171038555, 5.989594263933944, 6.115857514105448]";"[0.00015553747602691108, 8.622833433441622e-05, 6.927709657655689e-05, 6.21019233991198e-05]";"[12.119239661006203, 12.684485188639762, 12.832859100705637, 12.905433328783527]";"[-0.15142840170306876, -0.047455071935671216, -0.027534092308722776, -0.023352722248308904]";"[0.9165209971090309, 0.6285708749827452, 0.47460486780229455, 0.4575753369613534]";"[0.10172895060901208, 0.06160736277781748, 0.05171154002256066, 0.047257873137949505]";"[7.535930432368506, 7.36728971167249, 7.276346672289566, 7.244374840339827]";"[307.7649033530011, 310.89331954698605, 311.5047619695415, 310.71702165742255]";"[3205.1348522528056, 2560.5250709433894, 2301.042000566479, 2203.785265092333]";"[917.1488590362634, 897.2051800490542, 923.1603133457222, 958.6780246263272]";592.717170816;"H2B TSA-50um 20181114_R08.czi";0.834827284192454;0.978522092793192;1.28344097332406
"20181114_R08-Scene-31-P216-C08_seg_0_cid_2";"20181114_R08.czi";30;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";1058.40518524896;8;8;35.25;15.0975991468842;6.41675976814393;1242;733.834515092547;777;812;197.855589671619;405388532;848.23631209906;841.766781907231;207793;817.777736343707;834.916721744878;88494;610.255103174264;723.957736389685;117035;63;0;49.7533294112323;79.4871050368828;31.2205638774494;12.8854283295757;10.9208409257902;8.99370190772338;16.7936841001867;0.927650544620025;156.865652735482;0.0801591511460155;-0.996231126184669;-0.0331368934629825;218.061964827384;104.286028470234;0.95921011242901;0.086136271556387;-0.269251746394132;508.323927753048;69.0634903708539;-0.271091258991278;0.0102022518686397;-0.962499580963718;1368.38173287748;0.903312897665502;0.98722093283649;52556;"[1, 4, 7, 10]";"[0.00022562717260852844, 0.00012538804474050968, 0.00010793846286218659, 0.00010108381198921063]";"[303.766372048987, 958.175568888358, 1462.2193039764784, 1815.2228904759506]";"[0.8688625197143198, 0.5651279058419224, 0.34081032336818223, 0.20274585701793202]";"[4.967434873314442, 5.913458666149092, 6.239191680887537, 6.3985813422121876]";"[0.00015351586872670048, 6.89077478471827e-05, 5.0930368373473864e-05, 4.3602914362731194e-05]";"[12.702164890789899, 13.528156741205057, 13.73433367404631, 13.81894934822449]";"[-0.1952491978859195, -0.06184078608645871, -0.029332990608270344, -0.019718805212815202]";"[0.9622394384468851, 0.7362863126698914, 0.5368175274967568, 0.45226745696109416]";"[0.0995492531605775, 0.051065168384614584, 0.04043876985863527, 0.03580112504789063]";"[8.005836230325242, 7.838910144131583, 7.728796551879139, 7.665529782286394]";"[275.8540913763528, 280.8554532917023, 283.2476240257655, 283.88887513659387]";"[4423.812271497101, 3519.3850123326465, 3021.0381910322176, 2755.0841956256986]";"[1181.8946608865228, 1119.3901453052483, 1120.8143737521705, 1142.5767715254137]";695.8964016;"H2B TSA-50um 20181114_R08.czi";0.746235897669116;0.867101733064704;1.44229409148938
"20181114_R08-Scene-31-P216-C08_seg_0_cid_3";"20181114_R08.czi";30;3;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";661.102989978848;9;9;175;62.6507071876376;5.6539401827757;763;536.072414454225;567;579;122.866817072371;287992575;587.596558704453;592.653550683905;192660;583.365063382372;604.992676431425;94348;485.701719383186;569.728304405874;112773;41;0;62.5281007842123;81.0155353323642;18.5001051696955;15.8587742523758;8.16151120862403;14.3687373031998;20.9161526896646;0.899144111825005;161.301621490845;0.213085345883287;-0.977020552020631;0.00504740518493681;112.110777656928;118.416148645359;-0.976619330569507;-0.213142577301834;-0.0280165111871289;802.510117559225;42.5376470928438;-0.028448524175545;-0.00104051450392632;0.999594717273856;1585.31747264521;0.990193854873164;0.997496334836417;52700;"[1, 4, 7, 10]";"[0.00029415360986880695, 0.0001909008611357397, 0.000170593297590826, 0.00016160774990856447]";"[527.5096539701557, 1162.5954581993099, 1607.7945933461508, 1915.6032208601357]";"[0.7369126508174075, 0.41955818390024646, 0.23725950781792543, 0.1396738266609034]";"[5.129574356278628, 5.868051854412462, 6.137168595017777, 6.2735423538695665]";"[0.00014039544955576019, 7.592054896734214e-05, 6.0150048501366794e-05, 5.333650123219795e-05]";"[12.443744261977274, 13.033208972121676, 13.197824991043571, 13.274937806981383]";"[-0.1504013439376683, -0.04822883005028451, -0.02738463783218857, -0.02265447077577557]";"[0.920086869230161, 0.6413592265098929, 0.4799284071144855, 0.45695431943006937]";"[0.09293710404310175, 0.055202232636899565, 0.04596813704264164, 0.041946174173912665]";"[7.707934273462431, 7.547312351157101, 7.460351170261575, 7.4248853267811175]";"[325.06213066018734, 328.69898115273713, 329.5011579471323, 328.53945381414894]";"[3743.730529937178, 3027.299735020169, 2709.649661528158, 2568.47458702291]";"[1067.8100459768332, 1047.4737983048678, 1079.3610637185775, 1121.0194519707643]";676.751298624;"H2B TSA-50um 20181114_R08.czi";0.832586230939285;0.941711076184329;1.23323448876196
"20181114_R08-Scene-32-P217-C08_seg_0_cid_1";"20181114_R08.czi";31;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";NA;0;0;NA;NA;4.97648771911507;632;453.407645097772;482;484;102.20896812393;342865501;488.900708579002;488.255413868558;265602;490.891725305738;501.884848484848;132875;425.237730354686;493.352120859965;162087;55;0;69.7786899445515;80.8730053147526;22.9924133526052;16.9682178655591;6.59239067089448;17.5830784704144;21.6616238991301;0.880212133973966;172.787028898953;0.443413088152981;0.893666519447087;-0.0688838535069495;163.442890970078;138.687699251605;0.895481778405971;-0.445007239507842;-0.00899673988117887;1031.73655538858;56.5093520345976;0.0386938987117741;0.057694963427837;0.997584118456957;1831.12666696615;0.987372564926522;0.996008529688495;68160;"[1, 4, 7, 10]";"[0.0007201089202318946, 0.0005561419757109241, 0.0005240693096856847, 0.0005096817509670203]";"[541.3191271680627, 1039.6629102060049, 1255.9360429053124, 1406.8362931402767]";"[0.6435613855211412, 0.3026760350911939, 0.19602220441392776, 0.14537454527344854]";"[4.801730883721853, 5.307623718358846, 5.487997236708642, 5.591901640582933]";"[0.00018930998356897586, 0.00012951204048605874, 0.00011336827182026058, 0.00010524825421157505]";"[11.266674356140953, 11.618453573267951, 11.715238736453518, 11.766943696707218]";"[-0.12142562916355883, -0.03975982702224534, -0.024189290458683906, -0.019254087984000155]";"[0.8512017966362173, 0.5660319350681056, 0.43083459061449825, 0.38948650216630026]";"[0.12124482869957308, 0.08776539179959807, 0.07856017471104176, 0.07411208166992617]";"[6.936554858129933, 6.818121925458876, 6.761181508476662, 6.741048708229305]";"[346.8854012611425, 349.0294935988414, 349.037719327652, 348.2487973374063]";"[2768.879790872779, 2123.08639959003, 1972.526514318785, 1937.7579049012465]";"[827.5497295102082, 790.6873274490071, 807.1156393060234, 836.1485495103788]";952.590435264;"H2B TSA-50um 20181114_R08.czi";0.866255649532162;0.982998634745315;NA
"20181114_R08-Scene-32-P217-C08_seg_0_cid_2";"20181114_R08.czi";31;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";1932.03085768398;6;6;17.3333333333333;8.39973544556944;6.89981195022576;2520;719.224504186867;609;525;372.89892319664;48957612;943.845047523762;941.72347266881;7996;894.977882394742;937.391304347826;11258;619.098004694836;703.291111111111;23856;63;0;22.7978257675922;22.4199206698986;30.4046422800059;3.75169508122226;1.68454617740288;4.24124169812047;3.97197192471488;0.94075486010615;65.2838869837951;-0.118805722483886;-0.0231894438232937;-0.992646689411821;95.9995646787163;48.6780038541834;0.718271001767429;-0.69225387931311;-0.0697949467795715;106.490701735701;45.9566440743976;0.685545015535154;0.721281371082822;-0.0989000273194541;224.747759688871;0.432814365893115;0.904183805667468;12778;"[1, 4, 7, 10]";"[0.0010089892420714073, 0.00035178414537721293, 0.00025229128568978826, 0.00023738732373511736]";"[236.34920577425345, 1910.2249688273707, 2778.0792222360406, 2985.1037833505643]";"[0.9189798660857578, 0.3903691627313074, 0.12284839445724635, 0.061765159495964915]";"[4.727254348132585, 6.250088783790734, 6.600539185701522, 6.679489890153432]";"[0.0002184648622861156, 6.559739572409743e-05, 4.418232508198727e-05, 3.947468854450082e-05]";"[11.698941677570957, 12.929110215834871, 13.119439092970843, 13.118429260058917]";"[-0.24117298946716734, -0.07960302882429429, -0.06071658658817424, -0.06622617469767746]";"[0.974944227178504, 0.7943343377068209, 0.7413441236063812, 0.7672530438822542]";"[0.17190065233886082, 0.07060522557583108, 0.05191524243328444, 0.046838110752829176]";"[7.653001840324174, 7.692672926301668, 7.658192209967125, 7.6333269223328495]";"[133.84103137543937, 138.83508342371042, 139.77765174018816, 139.86285214823667]";"[5590.8723757921725, 4333.7233509602665, 3555.2747662103043, 3384.817148406073]";"[1456.8053953916071, 1560.9870799469095, 1583.338497111586, 1592.480232939159]";85.74859584;"H2B TSA-50um 20181114_R08.czi";0.691746708911153;0.750264172335601;2.68626951172677
"20181114_R08-Scene-33-P218-C08_seg_0_cid_1";"20181114_R08.czi";32;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";583.808509855806;10;10;104.7;51.0784690451858;5.3054336581018;670;470.694941179652;498;507;108.944146670699;435122171;516.046457510348;513.525181391379;370855;510.801130555462;511.546553808948;147715;423.598228959433;502.320067264574;184976;58;0;79.5461492278984;81.1432220028667;26.9835930443249;16.7230303668734;9.77624786331014;16.254563044398;18.3961354488601;0.931996981239862;195.368554978334;0.627290525089228;0.778634375554655;-0.015333177684161;215.228538745127;133.457288271632;0.777792607682791;-0.627363267536027;-0.0381312205485643;974.884704735161;59.5885134800197;0.0393097515546139;-0.0119933211051749;0.999155094908485;1972.23029942176;0.975325145026241;0.994027539184385;73824;"[1, 4, 7, 10]";"[0.00047878394741736194, 0.000325791572468716, 0.0002915670093675184, 0.00027712970235500747]";"[419.50041918816936, 873.3337585676379, 1124.6449347379523, 1314.9660886176148]";"[0.7300080992746772, 0.4235950163800884, 0.28615483355514265, 0.20129621525155672]";"[4.824728359546935, 5.458382510703223, 5.699846755740191, 5.834277707128188]";"[0.00017997991599719222, 0.00010857247397373463, 8.919430491423094e-05, 7.987839562377685e-05]";"[11.74873791260321, 12.256613642428638, 12.418588869396899, 12.498357844252771]";"[-0.15297539045755643, -0.054769833998991234, -0.030188068957730095, -0.02215145080107178]";"[0.9135981284319997, 0.6710903213848977, 0.48951873133366736, 0.4114028871911177]";"[0.11575972603615034, 0.07501997241765862, 0.0636965899611271, 0.058208280742731135]";"[7.325471294096857, 7.195393670539081, 7.1172418807284865, 7.073577407595698]";"[337.4654822402818, 340.17942074798003, 341.04769026816336, 341.04238381135355]";"[2920.07952342233, 2343.5573920958323, 2156.075489175169, 2059.39077216743]";"[834.8949856526204, 804.2227876658665, 820.1801059782828, 843.5892151962697]";1164.5092656;"H2B TSA-50um 20181114_R08.czi";0.829282089682923;0.981963544714212;1.24031184272486
"20181114_R08-Scene-34-P219-C08_seg_0_cid_1";"20181114_R08.czi";33;1;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";613.936026354986;6;6;61.5;44.0860900209276;5.34532495997516;729;492.62697515534;513;516;96.914045287177;458013526;521.364236342019;527.260056739652;496230;520.706183340532;542.581380620646;120388;448.355259699202;523.033819241983;140759;58;0;78.5963675749163;78.2284226614623;26.6871717485698;14.3125534587721;2.34409368166666;17.6245156049162;17.6276066929709;0.95865730952062;162.900764159354;0.690503144685902;-0.723326225339083;0.00213984008606931;228.137169790411;151.168825550014;-0.72205797317092;-0.689111085201101;0.0613041241130168;1234.10643118598;61.732703022145;0.0428682931685191;0.0438757790777102;0.998116839578985;1474.89767221882;0.982764826410313;0.987964623886213;71472;"[1, 4, 7, 10]";"[0.0004637120183268535, 0.0003129887351093846, 0.0002795541493159447, 0.00026481389464230504]";"[353.382132087039, 695.8426015981424, 900.1590812299409, 1050.0802284672354]";"[0.7259886917004668, 0.4515689414632827, 0.3067153242566666, 0.21548150336390773]";"[4.784930935254296, 5.414888991815772, 5.646689259843147, 5.77616545678456]";"[0.00018186338929112393, 0.00010958824304772007, 9.05762382443195e-05, 8.137623819481533e-05]";"[11.780844720326797, 12.297697351237842, 12.458594307418991, 12.539325505329064]";"[-0.1500726193863994, -0.05629952868667003, -0.03131922557914005, -0.02203042501863077]";"[0.9107235397388447, 0.6897896027780992, 0.5252031731571108, 0.4365193144027707]";"[0.1155305824718999, 0.07495097433829681, 0.06383690362076766, 0.05828550293958819]";"[7.347965802622946, 7.226818520954203, 7.154973324154602, 7.112836541132645]";"[303.83138128818285, 306.0128562998523, 306.6453757322834, 306.47334924013416]";"[2373.96916792834, 1937.9079641534738, 1759.0461332425677, 1662.564329081329]";"[681.8378250038452, 658.4376414379051, 664.801303618128, 678.161139387142]";1171.200855744;"H2B TSA-50um 20181114_R08.czi";0.861052305587825;0.963973033213371;1.24624930691502
"20181114_R08-Scene-34-P219-C08_seg_0_cid_2";"20181114_R08.czi";33;2;"TSA-50um";"cardiomyocyte";"H2B";"ZSD";"no";NA;0;0;NA;NA;5.34728686901273;1739;439.628279326308;472;478;127.658286416722;111588648;488.721439178169;486.842758985201;41079;485.221146845959;479.329698857736;46702;437.560585663551;447.991706979959;77997;39;0;50.8571574903969;67.645082241702;21.3879641485275;13.8264134334539;10.9229173061766;9.1139939718671;14.8177360988916;0.813609007080917;149.210497516217;0.426508379588345;0.904442259188709;-0.0086488111639117;84.293954899573;82.090242518198;0.904049569665688;-0.426580417047839;-0.0268983898881794;353.72812200728;39.3662009289239;0.0280174539922732;-0.00365343467388877;0.999600757646209;1111.04756864877;0.97119121588226;0.997117801607917;35622;"[1, 4, 7, 10]";"[0.006073911276255242, 0.004677395437792777, 0.004227703169362178, 0.0038893791252006646]";"[100.95989680027265, 237.67603780661506, 297.6369409507915, 348.1023995936661]";"[0.7554839835477889, 0.3880029455923203, 0.24398805339650595, 0.1554845684093235]";"[3.422812753092046, 3.9902391154754957, 4.221104647760333, 4.394789780002399]";"[0.0005589364715143035, 0.00040877119116597215, 0.0003536423444559782, 0.0003149790427239875]";"[8.515331435046432, 8.910069604488788, 9.059827875381238, 9.172512561032615]";"[-0.2318780968147036, -0.11219617328847259, -0.07826085615204915, -0.059499138200146365]";"[0.9331898479392358, 0.788310925766372, 0.6988416923344505, 0.6302753053854354]";"[0.32338580353085866, 0.25546481105282576, 0.22975889470737249, 0.21096354081910967]";"[5.808373189013853, 5.752593517531815, 5.742305224260793, 5.7473783804671505]";"[116.73010017025202, 117.66132756683751, 117.37788367989296, 116.85572412865811]";"[762.9361538891844, 568.7829569406501, 505.6463300360443, 480.18029114065604]";"[215.97401267236444, 201.6147486868162, 200.82081774671002, 207.07067268358003]";319.7463984;"H2B TSA-50um 20181114_R08.czi";0.901775589352995;0.934621218020795;NA
