"cell_id","czi","series_id","cell_seg_id","condition","cell_id.1","dna_bright_spots_intensity_mean","dna_bright_spots_number","dna_bright_spots_width","dna_intensity_entropy","dna_intensity_max","dna_intensity_mean","dna_intensity_median","dna_intensity_mode","dna_intensity_std","dna_intensity_sum","dna_io_intensity_inner_mean","dna_io_intensity_inner_std","dna_io_intensity_outer_mean","dna_io_intensity_outer_std","dna_io_intensity_volume_inner","dna_io_intensity_volume_outer","dna_position_highest_z","dna_position_lowest_z","dna_position_x_centroid","dna_position_y_centroid","dna_position_z_centroid","dna_shape_1st_axis_length","dna_shape_1st_axis_x","dna_shape_1st_axis_y","dna_shape_1st_axis_z","dna_shape_1st_eigenvalue","dna_shape_2nd_axis_length","dna_shape_2nd_axis_x","dna_shape_2nd_axis_y","dna_shape_2nd_axis_z","dna_shape_2nd_eigenvalue","dna_shape_3rd_axis_length","dna_shape_3rd_axis_x","dna_shape_3rd_axis_y","dna_shape_3rd_axis_z","dna_shape_3rd_eigenvalue","dna_shape_equator_eccentricity","dna_shape_meridional_eccentricity","dna_shape_sphericity","dna_surface_area","dna_texture_haralick_ang2nd_moment","dna_texture_haralick_contrast","dna_texture_haralick_corr","dna_texture_haralick_diff_entropy","dna_texture_haralick_diff_var","dna_texture_haralick_entropy","dna_texture_haralick_info_corr1","dna_texture_haralick_info_corr2","dna_texture_haralick_inv_diff_moment","dna_texture_haralick_sum_avg","dna_texture_haralick_sum_entropy","dna_texture_haralick_sum_var","dna_texture_haralick_variance","dna_volume","outlier","dna_io_intensity_ratio"
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_10","20181005_R01_001.czi",0,10,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_10",1611.49523809524,15,5.08935274707748,6.42497503227037,2344,846.906567735535,898,923,229.751628734933,652201054,937.98159212874,106.805364725893,565.579639580325,275.382155821298,581762,188336,52,0,65.6213897452013,96.8157169606985,24.8424265483094,193.50014039554,0.344989526909144,0.938028480111043,-0.0329362539395674,154.884902478643,129.736041976958,0.934263847394142,-0.346553498986277,-0.0839746139774661,857.816361324858,54.7326318026537,0.0901847535634518,0.00180078897586663,0.995923424457806,2280.28115784779,0.983564489515924,0.997690525527998,0.933072224734343,53674,0.00105164484336213,105.683789855263,0.839425373411446,4.11622497524677,0.000296131537494085,10.7098626907262,-0.208499041209806,0.951574653797008,0.177350060182957,155.147806527287,6.94679988974268,1257.72586308706,340.85241323558,770098,FALSE,1.65844299632983
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_15","20181005_R01_001.czi",0,15,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_15",2342.09523809524,18,5.15042762217268,6.86102638673344,3087,1170.08067015331,1235,1291,323.859061207292,768724279,1281.95831649443,184.912629654362,746.831391877921,381.877839030042,519630,137354,50,0,66.4798016390049,71.3412746733558,24.2438491652765,143.785988046523,0.215128281968947,-0.975881359332778,0.0370863155880706,169.250169434195,135.372168955066,-0.975974657435823,-0.213495296801753,0.0435112202375406,1047.25992007422,52.9682289163291,-0.03454403479788,-0.0455557982076986,-0.998364351782225,1186.75349149012,0.986854314596652,0.989778078389139,1.17624255509102,38137,0.000757504789147782,99.3370791610053,0.883694619130179,4.2080034502002,0.000268446443320714,11.1517577869758,-0.211737408693181,0.958717260963739,0.161187204021503,150.253851896029,7.20322647051705,1633.23739110232,433.143617565831,656984,FALSE,1.71652976888253
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_14","20181005_R01_001.czi",0,14,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_14",1546.66459627329,23,5.80939408316145,6.57335593095357,1975,919.522111490659,976,989,258.58087021226,789255253,1019.90509261699,121.115896443788,576.349909653905,305.096108497397,664079,194253,47,0,76.8328944977002,87.5858164439867,23.6522592656455,171.929333279935,0.456453899302538,0.88974497256949,-0.00192914458401929,157.086657640781,149.422540750935,0.889746382161989,-0.456455160763458,-0.000248278186445001,1283.56515158121,47.2481447159627,0.00110147226942259,0.00160312186798397,0.999998108377769,1797.74150286738,0.992482937655449,0.996175052439208,1.01111772533642,53400,0.000456601164166863,165.257938482603,0.861421686914804,4.54014722299573,0.00020982087479435,11.8065026101144,-0.199838070797969,0.957295690102919,0.129472357619703,194.853707195131,7.53266459590388,2266.85173608577,608.027418642094,858332,FALSE,1.76959356726444
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_19","20181005_R01_001.czi",0,19,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_19",1431.12698412698,9,5.55861774382873,6.42991304853529,1852,860.935614748947,920,951,239.781484168901,438402190,959.693823974722,99.2282851399899,571.18276280313,291.072268437938,379775,129441,47,0,75.6250294570477,53.1229556808898,22.691584710614,163.776907624386,0.981143286158078,-0.187601498990846,-0.0465137571403982,145.897987607166,107.507737896861,-0.18809524871647,-0.982129700553265,-0.00643651314323879,575.563121194219,48.8691868574605,0.0444750428579607,-0.0150641583748177,0.998896912446545,1518.24525442481,0.967338693627338,0.995372026546134,1.02972480401162,36509,0.000525497565018934,197.410439628528,0.832526527726351,4.57600320782756,0.000210364037349422,11.6358476920699,-0.1935993978238,0.951008370424131,0.131357225436949,201.280737952877,7.40580577757715,2257.88667294218,613.824278142677,509216,FALSE,1.68018694973381
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_21","20181005_R01_001.czi",0,21,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_21",1656.52678571429,16,5.79710478953459,6.45199439201766,2245,944.687170969454,991,1038,229.524110613951,788302712,1016.83942968534,119.812655682067,629.038059965863,312.954373526246,679204,155255,55,0,83.6771153525817,70.2831930628108,26.8460164010455,170.613220579624,0.914648353661779,0.404085555823207,-0.0115435141463142,214.939414394296,131.507278926199,0.404019420360612,-0.914718140764005,-0.00768315877206616,931.669478952773,56.441737765572,0.0136637152806878,-0.002363584627474,0.999903853554149,1694.0331040705,0.973024096686202,0.991918036723835,1.21881920463788,43442,0.000730423256172157,120.126442610697,0.841623413934944,4.3112077629747,0.000249325871698295,11.1898695211669,-0.187129331608633,0.941535156591647,0.1500652711307,170.203696304791,7.1357819935202,1423.80199450918,385.982109279968,834459,FALSE,1.61649905530441
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_20","20181005_R01_001.czi",0,20,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_20",1548.89285714286,12,5.63103592102416,6.45291348578024,1870,882.184453837726,934,955,232.689956067697,487948572,968.303650056992,106.81074846128,584.491833659665,295.99773269202,429007,124107,50,0,62.3691752513948,68.7401060179276,24.2122654642623,146.890763705846,0.488261164890733,0.872579120494448,-0.0143775288794731,169.714386448494,119.802922202877,0.872582945986001,-0.487863780784429,0.0242473456921493,753.550641925438,51.5431824059716,-0.0141434519809035,0.0243846237588066,0.999602597480721,1160.25405437984,0.974308023382159,0.989244192308613,1.14105899302136,34891,0.000510556379681125,178.514952224959,0.833458125787961,4.56914735478216,0.00020761296349496,11.6837076559673,-0.183386841141844,0.944656996153506,0.128563948974207,198.129192727531,7.39477034893683,2016.44306569183,548.739504479198,553114,FALSE,1.65665898870507
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_16","20181005_R01_001.czi",0,16,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_16",1209.13095238095,12,5.71481327541137,6.27155229613079,1514,774.745932064075,812,815,190.16091240306,416613427,841.05704640507,94.1108458647169,537.323901192504,248.614825433492,420342,117400,47,0,79.3100762075493,67.3233613889189,21.4472981466949,187.940631501,0.919923013234345,0.391914745422954,-0.0120200682986849,144.601901647114,103.181459149462,0.391705032527942,-0.919940643963007,-0.0166246526944472,495.349138553018,48.4069610923766,0.0175731958996609,-0.0105850793567259,0.999789547295271,2178.51342841476,0.956442997417302,0.997794654288407,1.1551288869279,33799,0.000520776981609598,228.566406977654,0.81256628681455,4.59320540254563,0.000210679320998093,11.6958462938532,-0.192994625329473,0.950848259590288,0.131447350874234,237.946832043383,7.45172911471168,2297.13326596233,631.424918234997,537742,FALSE,1.56527011833734
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_18","20181005_R01_001.czi",0,18,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_18",1418.42857142857,8,5.84795326689425,6.22901522747459,1714,810.127834436368,848,879,186.885992017489,418149102,869.544794944985,94.5566271574528,580.935668442152,262.705811576967,409890,106262,52,0,75.3215622529797,52.4777178040577,25.2810548055612,150.578409642198,0.990797223364343,0.134834158654266,0.0118579860644103,187.309462787144,94.9165574614858,0.135353875147206,-0.987265213049408,-0.0835866471701209,501.931410815367,54.8811211194826,-0.000436641892302732,-0.0844224422917503,0.996429957689628,1375.66220061423,0.927760002532575,0.990686930091103,1.2617546938126,30076,0.000617456873663092,172.837879756636,0.808413972101801,4.50531292007523,0.00021908059976155,11.4336728506183,-0.174233441936285,0.93353648302431,0.134689051384604,195.116858455296,7.22789448818294,1680.22856828185,463.266612009622,516152,FALSE,1.49680049303354
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_4","20181005_R01_001.czi",0,4,"+TSA","20181005_R01_001-Scene-01-P14-A01_seg_0_cid_4",1151.04761904762,15,5.84863956943514,6.20031382588833,1377,796.259329949455,837,849,188.179630633791,745931759,859.63621848004,84.9277017769352,534.758094435537,258.471816216948,754046,182749,55,0,93.5269477313607,63.3182681376395,24.6268810145229,194.167374156542,0.997252830892743,-0.0718773141328462,0.0179009214695059,196.036279127543,133.287126416567,-0.0729433976160274,-0.994979627241439,0.0685186260714367,972.778817980084,58.1204148906312,-0.0128861173609196,0.069636147851065,0.997489225451496,2342.60082749108,0.979483999776789,0.996492411374606,1.13095174065582,50727,0.000374603059273132,262.029121556549,0.814549612036265,4.79828346613415,0.000174170522471328,12.1119821927413,-0.170479999453007,0.93788391630484,0.109472981962211,251.127948948883,7.58820706395973,2647.32708957656,727.339052783277,936795,FALSE,1.60752352778769
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_1","20181005_R01_001.czi",1,1,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_1",1353.56043956044,13,5.92220494493553,6.32438436511602,1682,802.941022848917,852,876,212.299839862301,522059406,884.344857651461,89.7791844194549,542.237230948226,272.788526499389,495474,154710,55,0,75.717747591451,73.8659302597419,24.2968651950832,162.343751349427,0.79604618143939,0.600456624076217,0.0759099441361806,162.344958333061,125.106556681208,0.596703064698396,-0.799612221527514,0.0675703171768174,849.795137422075,57.5284755284722,-0.101271563606512,0.0084933966601107,0.994822563383977,1537.70976232847,0.981582230666777,0.994411256828395,1.01494809659845,43880,0.000567012178137138,209.358660074599,0.814904650524924,4.56586209142966,0.000215546742697208,11.5728052485171,-0.189227514909985,0.946640805343172,0.135075658768909,218.604864692992,7.3598092834987,2142.71454692737,588.018301750491,650184,FALSE,1.6309187329409
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_13","20181005_R01_001.czi",1,13,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_13",1704.62857142857,10,5.71550057531385,6.63976663981184,2267,953.81703628415,1004,1026,260.161067302494,467337918,1054.6673527515,129.93736751993,635.221601616217,307.461136870343,372160,117806,55,0,64.5942167415698,63.4319503802305,25.6614846744468,143.672817338053,0.46819724550419,0.87574623599238,0.117727946756354,155.455128138934,112.734052392254,0.8637578141652,-0.481683525743675,0.147998038823822,670.528678455747,56.0533222898969,-0.18631633790638,-0.0323961598390902,0.981955554522116,1132.92323629966,0.972754018665301,0.990541157897857,1.08136201991703,33849,0.000624036953113533,147.503024597393,0.851483880061408,4.38366462575388,0.000243018697510705,11.4188044720309,-0.212084273709813,0.960595800843278,0.149080475831642,187.255732552767,7.36294693659546,1895.53238751508,510.758853028119,489966,FALSE,1.66031405428921
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_4","20181005_R01_001.czi",1,4,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_4",2116.97235023041,31,5.49862838771547,6.95819836940237,2772,1195.89616946303,1251,1294,324.660726276803,1125389719,1309.93906251667,181.724182320869,748.912844828037,371.923712451689,749752,191291,66,0,82.7037457374424,74.5707932581189,32.4503237365349,187.648725630984,0.890704074639227,0.452955241279138,0.0384421750013631,261.398872543512,133.203405355812,0.444203035434875,-0.885215633069205,0.13811931899749,900.248412773527,75.1138942565409,-0.0965914837422072,0.105947309393136,0.989669264401413,1898.74831542561,0.956916558906119,0.990478285115592,1.04855682590185,54885,0.000541572251092017,128.516064895695,0.890689776254666,4.34580360739888,0.000245358477190518,11.6139139693399,-0.227935841573913,0.970627569306361,0.149327436149964,190.813868648786,7.53376481826033,2267.75489307004,599.067739491434,941043,FALSE,1.74912083770903
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_5","20181005_R01_001.czi",1,5,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_5",1918.02197802198,13,5.10275367944909,6.72617243380634,2399,1019.53643422032,1083,1137,292.506367063693,692801515,1134.10483276938,142.629222855874,642.023386638013,338.656489953549,521316,158210,50,0,68.058237653894,78.0855493388038,24.5637459052339,161.389611292468,-0.0227477536211202,-0.999622700050613,0.0153947149605228,160.090768556825,135.230522171181,0.996117996778027,-0.0213528094847549,0.0853990282265393,943.970109528026,53.5696731536946,-0.0850380867618881,0.0172775886810252,0.996227889957537,1485.83745572479,0.98551417945375,0.994178620406722,1.03019736698007,44574,0.000581091345724536,147.841321676552,0.868917503949333,4.41430818347235,0.000235428924092436,11.5121353830691,-0.212402628423858,0.96218826604964,0.144801499120073,181.542487510159,7.4100584312504,2173.55577984137,580.349275379479,679526,FALSE,1.76645408309528
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_16","20181005_R01_001.czi",1,16,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_16",1852.14285714286,5,5.57750253706502,6.55027710436556,2182,940.16810091058,991,1014,248.486259340083,499830029,1030.00201007471,123.520008917474,634.346262499068,314.651020149693,410930,120709,55,0,71.9434785634613,55.8514160924989,26.3810329941934,149.865298196549,0.907379413483423,-0.417603940789385,0.0476397798447318,179.273965128385,107.125044990547,-0.419417693001946,-0.892220854659243,0.167423849280966,595.56917761952,60.7206832076099,0.0274116541530148,0.171897920721298,0.984733317232787,1260.583568441,0.953620089263348,0.989835783004791,1.11491665258487,34742,0.000654559183018762,152.816022816891,0.842181921355804,4.41355157587739,0.000237675988253371,11.3980709916705,-0.199350974485205,0.95237296177094,0.145896898535981,188.317491055392,7.30005909800547,1842.47019616678,498.821554745919,531639,FALSE,1.62372204419857
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_7","20181005_R01_001.czi",1,7,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_7",2002.70779220779,22,5.75207465284331,6.63272753057576,2772,1071.46161177657,1133,1174,278.204157537077,696998636,1168.08916016063,141.347737567411,711.883534253137,356.406781146304,512729,137783,55,0,65.2515556976658,68.0366188479229,26.5571257716998,143.829000325867,0.493428615529836,0.869612370676078,-0.0173932786857686,200.197732978059,128.95525352178,0.869455486572163,-0.492590842677243,0.0374355256419319,883.820918892839,57.242182896379,-0.0239866263962426,0.0335944411719503,0.999147664400248,1154.02861754846,0.974007930211694,0.984837873521775,1.14669770207225,38852,0.000886791036564821,112.427081185194,0.849087996228492,4.22833533092038,0.00027051065279144,10.9838396831795,-0.197218867294353,0.946749356887395,0.163500485978747,158.822261060838,7.05315612161761,1409.73028522387,380.539341602267,650512,FALSE,1.64084306485065
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_8","20181005_R01_001.czi",1,8,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_8",1980.47959183673,14,5.4283956373442,6.63108145212058,2785,1086.01809239166,1142,1169,271.548893973213,835745223,1177.52317834327,136.483302928551,728.186874262196,358.419570942367,612835,156715,63,0,63.8097589500357,70.3134377233448,31.9719459424339,147.550742803396,-0.107389617928027,0.99388100989312,0.0258458533444813,255.661234130201,132.75167735188,-0.99192039424182,-0.105339394036362,-0.0706933062687262,901.754664312344,66.2011304250438,-0.0675381480973848,-0.0332287561892418,0.997163200440977,1247.77481324928,0.958967716341182,0.978784225413275,1.1391089993624,43944,0.000885218692963346,101.141237022513,0.855444428078598,4.17178796304695,0.000278261280047929,10.9566346678903,-0.198960712995002,0.947820116550608,0.16625179509715,157.966711178645,7.04636635635994,1323.74695277875,356.222047450316,769550,FALSE,1.61706180097842
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_9","20181005_R01_001.czi",1,9,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_9",1927.20535714286,16,5.3959741617682,6.67900845183132,2912,984.771905290133,1035,1056,280.003407495893,664043513,1090.18753203983,152.488702238042,644.044844597309,323.486248740623,514984,159328,55,0,66.6008020026338,76.4604975145037,26.056359667335,164.664427615018,0.566490120951828,0.824042189219611,-0.0065888732066436,164.190888342883,130.664994129258,0.816281424397746,-0.5600225062691,0.141631312411004,854.192664283189,54.9097322420025,-0.113020259454537,0.0856111141045713,0.989897549292149,1544.98915249927,0.981352323701486,0.994336972174715,1.00706487527936,45355,0.00107124986415408,90.1456369889737,0.873142883032202,4.05568056735512,0.000309186083987634,10.7388262303926,-0.223270695121397,0.960451914377256,0.185047080230738,143.461070488662,7.01472180386841,1366.27919020575,364.106206798682,674312,FALSE,1.69271991102029
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_10","20181005_R01_001.czi",1,10,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_10",1708.71904761905,30,5.30901453547658,6.68569355450059,2349,997.570537822861,1042,1043,259.23420014374,858341613,1088.65306689809,140.92055960073,654.689642952069,310.854601433555,679840,180592,60,0,73.8391621882961,87.4992306190379,28.2447479870577,180.104850360626,0.360961246936056,-0.930609518865247,-0.0606044685461446,186.849537734911,138.808963621428,-0.926611586494363,-0.35055173788931,-0.136031051003744,1046.80683877957,61.4461805103309,-0.105346789152619,-0.105258740540525,0.98884915510661,1861.41506432396,0.983940861980434,0.994949134777797,1.05320518909721,51353,0.000635477834751322,140.528594938488,0.860858118498657,4.35212621887377,0.000247883557593502,11.4274401006744,-0.214046826628073,0.962171226554978,0.151515597594393,189.527913172027,7.37630562019016,1932.20745993751,518.184013718999,860432,FALSE,1.66285365687051
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_11","20181005_R01_001.czi",1,11,"+TSA","20181005_R01_001-Scene-02-P15-A01_seg_0_cid_11",1683.02857142857,10,5.34741314972943,6.53440084601088,2264,902.897966365193,945,963,236.922980774188,515729901,988.115649990027,122.188778744469,613.738028580658,296.116759502277,441176,130018,66,0,68.6265384440313,64.5809409762708,31.7618112235072,137.245089952729,0.625283861254508,0.774792094654915,-0.0933664978185532,220.379071401022,114.738083703273,0.778903554287602,-0.612205301442883,0.136065873764767,711.015150309364,65.7237227294125,-0.0482632984035811,0.157803291934859,0.986290411127336,1046.58484815001,0.950752892395473,0.977578843801368,1.06781793868092,38125,0.000845714899403855,139.423172838678,0.842487984770315,4.28308033927949,0.000266873126626573,11.1021946528322,-0.207329847634043,0.954862265196288,0.163313804423479,183.88928788644,7.16702245278283,1680.66037739888,455.020887559391,571194,FALSE,1.60999580272899
